"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_mysql_run1.csv 1",,,,"Date:","23 Jul 2026 14:09:02 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:32:10,4.625,2.375,89.125,0,0,10013048,45662704,699604,8198788,0,12.000,0,2.000,0,0
23-07 14:32:10,4.625,2.250,89.119,0,0,10013048,45662704,699604,8198788,0,11.999,0,2.000,0,0
23-07 14:32:11,4.375,2.500,89.498,0,0,10013040,45662448,699604,8199044,0,12.000,0,2.000,0,0
23-07 14:32:11,4.250,2.500,89.378,0,0,10013040,45662448,699604,8199044,0,12.000,0,2.000,0,0
23-07 14:32:12,5.125,2.250,88.750,0,0,10013084,45662208,699608,8199236,0,2196.002,0,19.000,0,0
23-07 14:32:12,5.000,2.250,88.876,0,0,10013084,45662208,699608,8199236,0,2196.015,0,19.000,0,0
23-07 14:32:13,4.125,2.125,89.500,0,0,10013080,45662016,699608,8199428,0,0,0,0,0,0
23-07 14:32:13,4.125,2.250,89.251,0,0,10013080,45662016,699608,8199428,0,0,0,0,0,0
23-07 14:32:14,4.500,2.250,89.375,0,0,10013324,45661380,699608,8199812,0,0,0,0,0,0
23-07 14:32:14,4.500,2.125,89.376,0,0,10013324,45661380,699608,8199812,0,0,0,0,0,0
23-07 14:32:15,4.250,2.125,89.123,0,0,10013312,45661252,699616,8199936,0,135.997,0,22.000,75.998,89.998
23-07 14:32:15,4.500,2.250,89.252,0,0,10013312,45661252,699616,8199936,0,136.003,0,22.000,76.002,90.002
23-07 14:32:16,4.875,2.625,89.124,0,0,10013292,45660996,699616,8200204,0,0,0,0,0,0
23-07 14:32:16,4.750,2.500,89.123,0,0,10013292,45660996,699616,8200204,0,0,0,0,0,0
23-07 14:32:17,4.875,2.875,88.628,0,0,10013536,45660488,699616,8200460,0,0,0,0,0,0
23-07 14:32:17,4.750,2.875,88.748,0,0,10013536,45660488,699616,8200460,0,0,0,0,0,0
23-07 14:32:18,5.125,2.250,89.248,0,0,10013532,45660232,699616,8200716,0,0,0,0,0,0
23-07 14:32:18,5.250,2.500,88.874,0,0,10013532,45660232,699616,8200716,0,0,0,0,0,0
23-07 14:32:19,4.500,2.500,88.874,0,0,10013524,45659976,699616,8200972,0,0,0,0,0,0
23-07 14:32:19,4.625,2.250,89.376,0,0,10013524,45659976,699616,8200972,0,0,0,0,0,0
23-07 14:32:20,5.125,1.875,89.004,0,0,10013512,45659848,699624,8201100,0,12.001,0,2.000,0,0
23-07 14:32:20,5.000,1.875,88.997,0,0,10013512,45659848,699624,8201100,0,12.000,0,2.000,0,0
23-07 14:32:21,11.123,2.000,82.860,0,0,10013508,45659592,699624,8201356,0,0,0,0,0,0
23-07 14:32:21,11.250,2.000,82.498,0,0,10013508,45659592,699624,8201356,0,0,0,0,0,0
23-07 14:32:22,4.626,2.625,88.888,0,0,10013560,45659212,699624,8201680,0,2708.390,0,23.003,0,0
23-07 14:32:22,4.625,2.750,89.002,0,0,10013560,45659212,699624,8201680,0,2708.071,0,23.001,0,0
23-07 14:32:23,5.125,2.625,88.502,0,0,10013560,45659148,699624,8201744,0,0,0,0,28.001,42.001
23-07 14:32:23,4.875,2.500,88.752,0,0,10013560,45659148,699624,8201744,0,0,0,0,28.001,42.001
23-07 14:32:24,5.000,2.375,89.125,0,0,10013548,45658764,699624,8202128,0,0,0,0,0,0
23-07 14:32:24,5.375,2.375,88.629,0,0,10013548,45658764,699624,8202128,0,0,0,0,0,0
23-07 14:32:25,5.000,2.000,88.249,0,0,10013532,45658508,699628,8202384,0,20.000,0,4.000,0,0
23-07 14:32:25,4.750,2.000,88.622,0,0,10013532,45658508,699628,8202384,0,19.999,0,4.000,0,0
23-07 14:32:26,5.625,2.250,88.752,0,0,10013528,45658380,699628,8202512,0,40.001,0,2.000,0,0
23-07 14:32:26,5.875,2.250,88.503,0,0,10013528,45658380,699628,8202512,0,40.001,0,2.000,0,0
23-07 14:32:27,4.875,2.375,88.625,0,0,10013520,45658124,699628,8202768,0,0,0,0,0,0
23-07 14:32:27,4.875,2.375,88.872,0,0,10013520,45658124,699628,8202768,0,0,0,0,0,0
23-07 14:32:28,4.875,1.875,89.250,0,0,10013512,45657868,699628,8203024,0,0,0,0,0,0
23-07 14:32:28,4.625,1.875,89.250,0,0,10013512,45657868,699628,8203024,0,0,0,0,0,0
23-07 14:32:29,4.875,2.500,88.879,0,0,10013508,45657740,699628,8203152,0,0,0,0,0,0
23-07 14:32:29,4.750,2.625,88.756,0,0,10013508,45657740,699628,8203152,0,0,0,0,0,0
23-07 14:32:30,4.000,2.500,89.247,0,0,10013492,45657356,699632,8203536,0,12.000,0,2.000,0,0
23-07 14:32:30,4.375,2.375,89.121,0,0,10013492,45657356,699632,8203536,0,12.000,0,2.000,0,0
23-07 14:32:31,5.000,2.500,88.746,0,0,10013492,45657228,699632,8203664,0,0,0,0,0,0
23-07 14:32:31,4.875,2.500,88.624,0,0,10013492,45657228,699632,8203664,0,0,0,0,75.999,89.999
23-07 14:32:32,5.125,2.125,88.627,0,0,10013292,45657100,699636,8203984,0,2580.057,0,22.000,76.002,90.002
23-07 14:32:32,4.875,2.125,88.999,0,0,10013292,45657100,699636,8203984,0,2579.972,0,22.000,0,0
23-07 14:32:33,4.625,2.375,89.254,0,0,10013288,45656908,699636,8204176,0,0,0,0,0,0
23-07 14:32:33,4.875,2.375,88.999,0,0,10013288,45656908,699636,8204176,0,0,0,0,0,0
23-07 14:32:34,4.250,2.250,89.371,0,0,10013284,45656780,699636,8204304,0,639.970,0,5.000,0,0
23-07 14:32:34,4.000,2.250,89.750,0,0,10013284,45656780,699636,8204304,0,640.003,0,5.000,0,0
23-07 14:32:35,4.500,2.000,89.252,0,0,10013276,45656524,699640,8204556,0,28.001,0,4.000,0,0
23-07 14:32:35,4.500,2.000,88.875,0,0,10013276,45656524,699640,8204556,0,28.000,0,4.000,0,0
23-07 14:32:36,5.000,2.000,88.877,0,0,10013260,45656140,699640,8204944,0,0,0,0,0,0
23-07 14:32:36,5.125,2.125,89.131,0,0,10013260,45656140,699640,8204944,0,0,0,0,0,0
23-07 14:32:37,5.125,2.375,88.874,0,0,10013260,45656012,699640,8205072,0,0,0,0,28.000,42.000
23-07 14:32:37,5.125,2.250,88.743,0,0,10013260,45656012,699640,8205072,0,0,0,0,27.998,41.997
23-07 14:32:38,5.000,2.375,88.872,0,0,10013252,45655756,699640,8205328,0,0,0,0,0,0
23-07 14:32:38,5.000,2.500,88.750,0,0,10013248,45655756,699640,8205332,0,0,0,0,0,0
23-07 14:32:39,4.875,2.125,88.504,0,0,10013244,45655628,699640,8205460,0,0,0,0,0,0
23-07 14:32:39,4.875,2.000,88.628,0,0,10013244,45655628,699640,8205460,0,0,0,0,0,0
23-07 14:32:40,5.375,2.750,88.999,0,0,10013236,45655244,699644,8205840,0,12.000,0,2.000,0,0
23-07 14:32:40,5.375,3.000,88.749,0,0,10013236,45655244,699644,8205840,0,12.000,0,2.000,0,0
23-07 14:32:41,5.125,2.250,88.251,0,0,10013228,45655116,699644,8205972,0,0,0,0,0,0
23-07 14:32:41,5.125,2.125,88.502,0,0,10013224,45654988,699644,8206100,0,0,0,0,0,0
23-07 14:32:42,5.000,2.125,88.999,0,0,10013156,45655116,699648,8206036,0,2075.975,0,19.000,0,0
23-07 14:32:42,5.000,2.000,88.873,0,0,10013156,45655116,699648,8206036,0,2075.948,0,19.000,0,0
23-07 14:32:43,4.625,2.250,89.126,0,0,10013024,45654924,699648,8206356,0,8.000,0,2.000,76.001,90.001
23-07 14:32:43,4.500,2.250,89.125,0,0,10013024,45654924,699648,8206356,0,8.000,0,2.000,76.000,90.000
23-07 14:32:44,5.000,2.500,88.996,0,0,10013012,45654668,699648,8206612,0,0,0,0,0,0
23-07 14:32:44,5.375,2.500,88.999,0,0,10013012,45654668,699648,8206612,0,0,0,0,0,0
23-07 14:32:45,4.625,2.250,89.378,0,0,10013000,45654284,699652,8206996,0,84.003,0,4.000,0,0
23-07 14:32:45,4.250,2.500,89.379,0,0,10013000,45654284,699652,8206996,0,84.004,0,4.000,0,0
23-07 14:32:46,4.625,2.125,88.621,0,0,10013244,45653776,699652,8207252,0,4.000,0,1.000,0,0
23-07 14:32:46,4.875,2.125,88.873,0,0,10013244,45653776,699652,8207252,0,4.000,0,1.000,0,0
23-07 14:32:47,4.750,2.750,89.627,0,0,10013240,45653648,699652,8207380,0,0,0,0,0,0
23-07 14:32:47,4.750,2.500,89.626,0,0,10013240,45653648,699652,8207380,0,0,0,0,0,0
23-07 14:32:48,4.625,1.875,89.126,0,0,10013484,45653140,699652,8207636,0,0,0,0,76.001,90.001
23-07 14:32:48,4.500,1.875,88.994,0,0,10013484,45653140,699652,8207636,0,0,0,0,75.995,89.994
23-07 14:32:49,11.873,2.000,82.608,0,0,10013476,45652884,699652,8207892,0,0,0,0,0,0
23-07 14:32:49,12.124,2.000,82.497,0,0,10013476,45652884,699652,8207892,0,0,0,0,0,0
23-07 14:32:50,5.376,2.375,88.889,0,0,10013712,45652376,699656,8208152,0,12.002,0,2.000,0,0
23-07 14:32:50,5.250,2.375,88.754,0,0,10013712,45652376,699656,8208152,0,12.001,0,2.000,0,0
23-07 14:32:51,4.875,2.125,89.004,0,0,10013708,45652120,699656,8208408,0,0,0,0,0,0
23-07 14:32:51,4.625,2.125,89.132,0,0,10013708,45652120,699656,8208408,0,0,0,0,0,0
23-07 14:32:52,5.125,2.375,88.748,0,0,10013508,45652120,699660,8208600,0,2579.946,0,22.000,0,0
23-07 14:32:52,5.375,2.500,88.870,0,0,10013508,45652120,699660,8208600,0,2579.844,0,21.999,0,0
23-07 14:32:53,4.750,2.125,89.252,0,0,10013508,45652056,699660,8208664,0,0,0,0,0,0
23-07 14:32:53,4.500,2.000,89.127,0,0,10013508,45652056,699660,8208664,0,0,0,0,0,0
23-07 14:32:54,4.500,2.125,89.000,0,0,10013500,45651672,699660,8209048,0,0,0,0,0,0
23-07 14:32:54,4.750,2.125,89.000,0,0,10013496,45651544,699660,8209176,0,0,0,0,0,0
23-07 14:32:55,5.125,2.250,88.753,0,0,10013492,45651416,699664,8209300,0,12.000,0,2.000,0,0
23-07 14:32:55,5.125,2.250,88.875,0,0,10013492,45651416,699664,8209300,0,12.000,0,2.000,0,0
23-07 14:32:56,5.125,2.125,88.746,0,0,10013692,45650920,699664,8209592,0,8.000,0,2.000,0,0
23-07 14:32:56,5.125,2.125,89.001,0,0,10013692,45650920,699664,8209592,0,8.000,0,2.000,0,0
23-07 14:32:57,5.500,2.250,88.751,0,0,10013684,45650792,699664,8209724,0,0,0,0,0,0
23-07 14:32:57,5.250,2.250,88.375,0,0,10013684,45650792,699664,8209724,0,0,0,0,0,0
23-07 14:32:58,4.500,2.250,88.875,0,0,10013676,45650536,699664,8209980,0,0,0,0,0,0
23-07 14:32:58,4.875,2.500,89.001,0,0,10013676,45650536,699664,8209980,0,0,0,0,0,0
23-07 14:32:59,5.000,2.375,88.753,0,0,10013668,45650280,699664,8210236,0,0,0,0,0,0
23-07 14:32:59,4.750,2.500,88.502,0,0,10013668,45650280,699664,8210236,0,0,0,0,0,0
23-07 14:33:00,4.625,2.375,88.870,0,0,10013664,45650152,699668,8210360,0,11.999,0,2.000,0,0
23-07 14:33:00,4.625,2.000,89.123,0,0,10013664,45650152,699668,8210360,0,12.000,0,2.000,0,0
23-07 14:33:01,4.375,1.875,89.253,0,0,10013656,45649896,699668,8210620,0,0,0,0,0,0
23-07 14:33:01,4.625,2.000,89.248,0,0,10013656,45649896,699668,8210620,0,0,0,0,0,0
23-07 14:33:02,4.750,1.750,88.998,0,0,10013440,45649768,699672,8210948,0,2579.943,0,22.000,0,0
23-07 14:33:02,4.375,1.625,89.122,0,0,10013440,45649768,699672,8210948,0,2579.913,0,21.999,0,0
23-07 14:33:03,4.625,2.000,89.499,0,0,10013440,45649576,699672,8211140,0,0,0,0,0,0
23-07 14:33:03,4.750,2.125,89.255,0,0,10013440,45649576,699672,8211140,0,0,0,0,0,0
23-07 14:33:04,5.250,2.375,89.003,0,0,10013432,45649320,699672,8211396,0,0,0,0,76.003,90.003
23-07 14:33:04,5.250,2.375,89.001,0,0,10013432,45649320,699672,8211396,0,0,0,0,76.001,90.001
23-07 14:33:05,5.500,2.125,88.620,0,0,10013428,45649192,699672,8211524,0,787.958,0,8.000,0,0
23-07 14:33:05,5.375,2.125,88.751,0,0,10013428,45649192,699672,8211524,0,788.012,0,8.000,0,0
23-07 14:33:06,4.375,2.250,88.754,0,0,10013416,45648808,699672,8211908,0,12.001,0,1.000,0,0
23-07 14:33:06,4.625,2.125,88.618,0,0,10013416,45648808,699672,8211908,0,11.999,0,1.000,0,0
23-07 14:33:07,5.500,2.250,88.751,0,0,10013412,45648680,699672,8212036,0,0,0,0,0,0
23-07 14:33:07,5.375,2.250,88.750,0,0,10013412,45648680,699672,8212036,0,0,0,0,0,0
23-07 14:33:08,5.125,2.375,88.751,0,0,10013408,45648424,699672,8212292,0,0,0,0,0,0
23-07 14:33:08,5.250,2.375,88.502,0,0,10013408,45648424,699672,8212292,0,0,0,0,0,0
23-07 14:33:09,5.625,2.375,88.248,0,0,10013404,45648296,699672,8212420,0,0,0,0,0,0
23-07 14:33:09,5.500,2.625,89.005,0,0,10013404,45648296,699672,8212420,0,0,0,0,0,0
23-07 14:33:10,4.875,2.125,88.998,0,0,10013392,45647912,699676,8212804,0,12.000,0,2.000,0,0
23-07 14:33:10,5.125,1.875,88.869,0,0,10013392,45647912,699676,8212804,0,11.999,0,2.000,0,0
23-07 14:33:11,5.250,2.500,89.003,0,0,10013388,45647784,699676,8212932,0,0,0,0,0,0
23-07 14:33:11,5.000,2.625,88.753,0,0,10013388,45647784,699676,8212932,0,0,0,0,0,0
23-07 14:33:12,4.875,2.500,88.874,0,0,10013188,45647784,699680,8213124,0,1939.981,0,17.000,0,0
23-07 14:33:12,4.875,2.375,88.747,0,0,10013188,45647784,699680,8213124,0,1939.931,0,16.999,0,0
23-07 14:33:13,5.375,2.375,88.754,0,0,10013184,45647464,699680,8213444,0,0,0,0,0,0
23-07 14:33:13,5.375,2.375,88.629,0,0,10013184,45647464,699680,8213444,0,0,0,0,0,0
23-07 14:33:14,4.750,2.375,88.496,0,0,10013176,45647208,699680,8213700,0,0,0,0,0,0
23-07 14:33:14,4.625,2.500,88.871,0,0,10013176,45647208,699680,8213700,0,0,0,0,0,0
23-07 14:33:15,5.250,2.250,88.625,0,0,10013172,45647080,699680,8213828,0,12.000,0,2.000,0,0
23-07 14:33:15,5.375,2.250,88.628,0,0,10013172,45647080,699680,8213828,0,52.002,0,4.000,0,0
23-07 14:33:16,4.375,2.750,89.250,0,0,10013160,45646696,699680,8214212,0,108.000,0,19.000,0,0
23-07 14:33:16,4.375,2.625,88.877,0,0,10013160,45646696,699680,8214212,0,68.002,0,17.000,0,0
23-07 14:33:17,5.375,2.375,89.002,0,0,10013152,45646440,699680,8214468,0,0,0,0,0,0
23-07 14:33:17,5.625,2.375,89.374,0,0,10013152,45646440,699680,8214468,0,0,0,0,0,0
23-07 14:33:18,12.124,2.125,81.869,0,0,10013148,45646312,699680,8214600,0,0,0,0,0,0
23-07 14:33:18,11.874,2.125,81.867,0,0,10013148,45646312,699680,8214600,0,0,0,0,0,0
23-07 14:33:19,5.250,2.125,89.130,0,0,10013148,45646184,699680,8214728,0,0,0,0,0,0
23-07 14:33:19,5.375,2.250,88.882,0,0,10013148,45646184,699680,8214728,0,0,0,0,0,0
23-07 14:33:20,4.625,2.625,88.750,0,0,10013140,45645800,699680,8215112,0,24.000,0,3.000,76.000,90.000
23-07 14:33:20,4.750,2.750,88.875,0,0,10013140,45645800,699680,8215112,0,24.000,0,3.000,76.000,90.000
23-07 14:33:21,5.000,2.500,89.124,0,0,10013136,45645672,699680,8215240,0,0,0,0,0,0
23-07 14:33:21,4.750,2.375,89.002,0,0,10013136,45645672,699680,8215240,0,0,0,0,0,0
23-07 14:33:22,4.875,2.250,88.502,0,0,10013116,45645420,699684,8215496,0,2712.055,0,24.000,0,0
23-07 14:33:22,4.875,2.625,88.502,0,0,10013116,45645292,699684,8215624,0,2712.069,0,24.001,0,0
23-07 14:33:23,5.375,2.625,88.873,0,0,10013116,45645164,699684,8215752,0,0,0,0,0,0
23-07 14:33:23,5.250,2.125,88.996,0,0,10013116,45645164,699684,8215752,0,0,0,0,0,0
23-07 14:33:24,4.250,2.500,89.252,0,0,10013112,45645036,699684,8215880,0,0,0,0,0,0
23-07 14:33:24,4.500,2.500,89.250,0,0,10013112,45645036,699684,8215880,0,0,0,0,0,0
23-07 14:33:25,5.000,2.250,89.124,0,0,10013096,45644652,699692,8216260,0,36.000,0,2.000,28.000,42.000
23-07 14:33:25,5.000,2.250,89.123,0,0,10013096,45644652,699692,8216260,0,35.999,0,2.000,27.999,41.999
23-07 14:33:26,5.000,2.375,89.124,0,0,10013336,45644272,699692,8216396,0,36.000,0,1.000,0,0
23-07 14:33:26,4.875,2.375,89.129,0,0,10013336,45644272,699692,8216396,0,36.002,0,1.000,0,0
23-07 14:33:27,4.500,2.375,89.252,0,0,10013324,45643888,699692,8216780,0,0,0,0,0,0
23-07 14:33:27,4.375,2.375,88.873,0,0,10013324,45643888,699692,8216780,0,0,0,0,0,0
23-07 14:33:28,4.500,2.500,89.124,0,0,10013320,45643760,699692,8216908,0,0,0,0,0,0
23-07 14:33:28,4.625,2.500,89.499,0,0,10013320,45643760,699692,8216908,0,0,0,0,0,0
23-07 14:33:29,5.375,2.000,88.632,0,0,10013312,45643504,699692,8217164,0,0,0,0,0,0
23-07 14:33:29,5.250,2.125,88.753,0,0,10013312,45643504,699692,8217164,0,0,0,0,0,0
23-07 14:33:30,6.624,2.250,87.489,0,0,10013308,45643376,699696,8217288,0,11.998,0,2.000,0,0
23-07 14:33:30,7.125,2.125,87.120,0,0,10013308,45643376,699696,8217288,0,11.999,0,2.000,0,0
23-07 14:33:31,19.622,2.250,74.614,0,0,10012848,45627668,699712,8233176,0,83.988,0,5.999,0,0
23-07 14:33:31,19.748,2.375,74.244,0,0,10012112,45627668,699712,8233912,0,83.993,0,6.000,0,0
23-07 14:33:32,19.625,2.625,74.127,0,0,10011988,45610004,699720,8251212,0,2592.063,0,25.001,0,0
23-07 14:33:32,19.751,2.625,74.502,0,0,10011888,45609676,699720,8251640,0,2592.071,0,25.001,0,0
23-07 14:33:33,8.376,2.375,85.009,0.125,0,10011564,45635792,699760,8226032,0,40912.529,0,349.039,0,0
23-07 14:33:33,9.608,2.246,83.729,0.125,0,10011564,45635792,699760,8226032,0,40836.953,0,348.394,0,0
23-07 14:33:34,10.250,2.125,84.002,0,0,10011560,45635536,699760,8226292,0,0,0,0,0,0
23-07 14:33:34,8.390,2.129,85.403,0,0,10011560,45635536,699760,8226292,0,0,0,0,0,0
23-07 14:33:35,5.250,2.250,88.627,0,0,10011560,45635280,699764,8226544,0,44.001,0,2.000,0,0
23-07 14:33:35,5.250,2.250,88.751,0,0,10011560,45635280,699764,8226544,0,44.000,0,2.000,0,0
23-07 14:33:36,4.875,2.000,89.248,0,0,10011556,45635024,699764,8226804,0,0,0,0,75.998,89.998
23-07 14:33:36,4.750,2.125,89.250,0,0,10011556,45635024,699764,8226804,0,0,0,0,76.000,90.000
23-07 14:33:37,0.375,0.500,98.383,0,0,10009428,45637168,699764,8226804,0,8.001,0,2.000,2326.193,2446.203
23-07 14:33:37,0.375,0.375,98.509,0,0,10009428,45637168,699764,8226804,0,8.001,0,2.000,2402.210,2572.225
23-07 14:33:38,0,0,99.752,0,0,10009428,45637168,699764,8226804,0,0,0,0,1066.026,954.023
23-07 14:33:38,0,0,99.752,0,0,10009428,45637168,699764,8226804,0,0,0,0,990.017,828.014
23-07 14:33:39,0.125,0,100.002,0,0,10009424,45637168,699764,8226808,0,0,0,0,0,0
23-07 14:33:39,0.125,0,99.877,0,0,10009424,45637168,699764,8226808,0,0,0,0,0,0
23-07 14:33:40,0,0,99.749,0,0,10009424,45637168,699764,8226808,0,0,0,0,0,0
23-07 14:33:40,0,0,99.749,0,0,10009424,45637168,699764,8226808,0,0,0,0,0,0
23-07 14:33:41,0.125,0.125,99.875,0,0,10009424,45637168,699764,8226808,0,12.000,0,2.000,0,0
23-07 14:33:41,0.250,0.125,100.000,0,0,10009424,45637168,699764,8226808,0,12.000,0,2.000,0,0
23-07 14:33:42,0.125,0,99.877,0,0,10008632,45638084,699768,8226680,0,1172.021,0,11.000,0,0
23-07 14:33:42,0,0,99.876,0,0,10008632,45638084,699768,8226680,0,1172.007,0,11.000,0,0
23-07 14:33:43,0,0,99.624,0,0,10008628,45638084,699768,8226684,0,0,0,0,0,0
23-07 14:33:43,0,0,99.874,0,0,10008628,45638084,699768,8226684,0,0,0,0,0,0
23-07 14:33:44,0.125,0,99.876,0,0,10008628,45638084,699768,8226684,0,0,0,0,0,0
23-07 14:33:44,0.125,0,99.751,0,0,10008628,45638084,699768,8226684,0,0,0,0,0,0
23-07 14:33:45,0,0,99.873,0,0,10010392,45636320,699768,8226684,0,0,0,0,0,0
23-07 14:33:45,0,0,99.624,0,0,10010392,45636320,699768,8226684,0,0,0,0,0,0
23-07 14:33:46,0,0.125,99.626,0,0,10010388,45636320,699772,8226684,0,68.001,0,2.000,0,0
23-07 14:33:46,0,0.250,100.000,0,0,10010388,45636320,699772,8226684,0,68.000,0,2.000,0,0
23-07 14:33:47,0,0.125,99.749,0,0,10010384,45636320,699772,8226688,0,8.000,0,2.000,0,0
23-07 14:33:47,0,0,99.876,0,0,10010384,45636320,699772,8226688,0,8.000,0,2.000,0,0
23-07 14:33:48,0.125,0,100.001,0,0,10010384,45636320,699772,8226688,0,0,0,0,152.001,180.002
23-07 14:33:48,0.125,0,99.750,0,0,10010384,45636320,699772,8226688,0,0,0,0,152.001,180.001
23-07 14:33:49,0,0,99.874,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:49,0,0,100.000,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:50,0,0,99.875,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:50,0.125,0,99.749,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:51,0.125,0,99.875,0,0,10010376,45636320,699772,8226696,0,60.000,0,11.000,0,0
23-07 14:33:51,0,0.125,100.001,0,0,10010376,45636320,699772,8226696,0,60.001,0,11.000,0,0
23-07 14:33:52,0.125,0.125,99.875,0,0,10010376,45636320,699772,8226696,0,0,0,0,76.000,90.000
23-07 14:33:52,0.125,0,99.749,0,0,10010376,45636320,699772,8226696,0,0,0,0,75.999,89.999
23-07 14:33:53,0.125,0.125,99.751,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:53,0.125,0.125,99.752,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:54,0,0,99.875,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:54,0,0,99.875,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:55,0,0.125,99.748,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:55,0,0.125,99.749,0,0,10010376,45636320,699772,8226696,0,0,0,0,0,0
23-07 14:33:56,0,0,99.877,0,0,10010332,45636320,699772,8226740,0,8.000,0,2.000,0,0
23-07 14:33:56,0,0,99.750,0,0,10010332,45636320,699772,8226740,0,8.000,0,2.000,0,0
23-07 14:33:57,0,0,99.625,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:33:57,0.125,0,100.001,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:33:58,0.125,0,99.874,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:33:58,0,0,99.874,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:33:59,0,0,99.998,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:33:59,0,0,99.750,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:34:00,0,0,99.878,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:34:00,0,0,99.875,0,0,10010332,45636320,699772,8226740,0,0,0,0,0,0
23-07 14:34:01,0.250,0,99.750,0,0,10010332,45636320,699772,8226740,0,44.000,0,4.000,0,0
23-07 14:34:01,0.250,0,100.000,0,0,10010332,45636320,699772,8226740,0,44.000,0,4.000,0,0
23-07 14:34:02,0,0,100.000,0,0,10010332,45636320,699772,8226740,0,8.000,0,2.000,1739.998,1781.997
23-07 14:34:02,0,0,99.749,0,0,10010332,45636320,699772,8226740,0,8.000,0,2.000,1851.984,1961.983
23-07 14:34:03,0.250,0.375,99.496,0,0,10018148,45628508,699772,8226736,0,0,0,0,6861.758,4480.842
23-07 14:34:03,0.250,0.375,99.500,0,0,10018148,45628508,699772,8226736,0,0,0,0,6750.031,4301.020
23-07 14:34:04,0,0.125,99.503,0,0,10018088,45628508,699772,8226764,0,16.000,0,4.000,7543.215,7806.223
23-07 14:34:04,0,0.125,99.500,0,0,10018088,45628508,699772,8226764,0,16.000,0,4.000,7619.017,7896.017
23-07 14:34:05,0.375,0,99.875,0,0,10017176,45629416,699772,8226768,0,0,0,0,2972.011,3240.012
23-07 14:34:05,0.375,0,99.749,0,0,10017176,45629416,699772,8226768,0,0,0,0,2895.981,3149.980
23-07 14:34:06,0.125,0.125,99.750,0,0,10014920,45631672,699772,8226768,0,156.000,0,2.000,3091.992,2519.994
23-07 14:34:06,0.125,0.125,99.876,0,0,10014920,45631672,699772,8226768,0,156.002,0,2.000,3092.035,2520.028
23-07 14:34:07,0,0.125,99.876,0,0,10014884,45631708,699772,8226768,0,0,0,0,46.001,0
23-07 14:34:07,0,0.125,99.750,0,0,10014884,45631708,699772,8226768,0,0,0,0,46.000,0
23-07 14:34:08,0,0,99.750,0,0,10014884,45631708,699772,8226768,0,8.000,0,2.000,0,0
23-07 14:34:08,0,0,99.999,0,0,10014884,45631708,699772,8226768,0,8.000,0,2.000,75.999,89.999
23-07 14:34:09,0.125,0,100.000,0,0,10014884,45631708,699772,8226768,0,0,0,0,2058.004,2430.005
23-07 14:34:09,0.125,0,99.750,0,0,10014884,45631708,699772,8226768,0,0,0,0,2058.002,2430.002
23-07 14:34:10,0,0,99.750,0,0,10014884,45631708,699772,8226768,0,0,0,0,3200.004,2916.003
23-07 14:34:10,0,0,100.001,0,0,10014884,45631708,699772,8226768,0,0,0,0,3200.040,2880.036
23-07 14:34:11,0.125,0,99.750,0,0,10014880,45631708,699776,8226768,0,20.000,0,2.000,3480.004,2934.004
23-07 14:34:11,0.125,0,99.875,0,0,10014880,45631708,699776,8226768,0,20.000,0,2.000,3404.012,2880.011
23-07 14:34:12,0,0,99.874,0,0,10014876,45631708,699776,8226772,0,0,0,0,1959.975,1853.977
23-07 14:34:12,0,0,99.624,0,0,10014876,45631708,699776,8226772,0,0,0,0,2081.981,1919.983
23-07 14:34:13,0,0,99.875,0,0,10014872,45631708,699776,8226776,0,0,0,0,3246.002,3414.003
23-07 14:34:13,0.125,0,99.750,0,0,10014872,45631708,699776,8226776,0,0,0,0,3199.992,3437.991
23-07 14:34:14,0.125,0,99.875,0,0,10014872,45631708,699776,8226776,0,0,0,0,2344.012,2016.010
23-07 14:34:14,0,0,99.876,0,0,10014872,45631708,699776,8226776,0,0,0,0,2268.016,1926.014
