"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:21:33 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:40:31,0,0,99.867,0,0,10012516,45738480,700456,8124376,0,0,0,0,0,0
23-07 14:40:31,0,0,99.864,0,0,10012516,45738480,700456,8124376,0,19.998,0,4.000,0,0
23-07 14:40:32,0,0,99.877,0,0,10002460,45748536,700456,8124376,0,20.000,0,4.000,0,0
23-07 14:40:32,0.125,0,99.878,0,0,10002460,45748536,700456,8124376,0,0,0,0,0,0
23-07 14:40:33,0.250,0,99.748,0,0,9998352,45752644,700456,8124376,0,259.995,0,2.000,0,0
23-07 14:40:33,2.500,0.125,97.619,0,0,9999108,45751888,700456,8124376,0,271.983,0,4.000,0,0
23-07 14:40:34,2.375,0.125,97.749,0,0,9992192,45758624,700456,8124556,0,1839.980,0,19.000,0,0
23-07 14:40:34,0,0,99.878,0,0,9992192,45758624,700456,8124556,0,1828.055,0,17.001,28.001,42.001
23-07 14:40:35,0,0.125,99.502,0,0,9987032,45763784,700456,8124556,0,0,0,0,28.001,42.001
23-07 14:40:35,0.125,0.125,99.637,0,0,9987032,45763784,700456,8124556,0,0,0,0,0,0
23-07 14:40:36,0.125,0,99.759,0,0,9985928,45764888,700456,8124556,0,0,0,0,0,0
23-07 14:40:36,0,0.125,99.628,0,0,9985928,45764888,700456,8124556,0,0,0,0,0,0
23-07 14:40:37,0,0.125,99.876,0,0,9985928,45764888,700456,8124556,0,0,0,0,76.001,90.001
23-07 14:40:37,0,0,100.001,0,0,9985928,45764888,700456,8124556,0,0,0,0,76.001,90.001
23-07 14:40:38,0.125,0,100.001,0,0,9985928,45764888,700456,8124556,0,0,0,0,0,0
23-07 14:40:38,0.125,0,100.000,0,0,9985928,45764888,700456,8124556,0,0,0,0,0,0
23-07 14:40:39,0,0,99.626,0,0,9985924,45764888,700456,8124560,0,0,0,0,0,0
23-07 14:40:39,0.125,0.125,99.626,0,0,9985924,45764888,700456,8124560,0,0,0,0,0,0
23-07 14:40:40,0.125,0.125,100.000,0,0,9985572,45765240,700456,8124560,0,0,0,0,0,0
23-07 14:40:40,0,0,99.875,0,0,9985572,45765240,700456,8124560,0,0,0,0,0,0
23-07 14:40:41,0,0,99.875,0,0,9985572,45765240,700456,8124560,0,0,0,0,1010.000,1432.000
23-07 14:40:41,0,0,99.876,0,0,9985572,45765240,700456,8124560,0,0,0,0,2348.018,2962.023
23-07 14:40:42,0,0.250,99.875,0,0,9985692,45765240,700460,8124436,0,80.000,0,3.000,2478.001,2880.002
23-07 14:40:42,0,0.250,100.000,0,0,9985692,45765240,700460,8124436,0,80.000,0,3.000,2998.014,2880.014
23-07 14:40:43,0.250,0,99.750,0,0,9985692,45765240,700460,8124436,0,0,0,0,3089.987,2969.987
23-07 14:40:43,0.250,0,99.623,0,0,9985692,45765240,700460,8124436,0,0,0,0,2281.948,2519.943
23-07 14:40:44,0,0,99.625,0,0,9985692,45765240,700460,8124436,0,0,0,0,1142.004,1080.004
23-07 14:40:44,0,0,99.876,0,0,9985692,45765240,700460,8124436,0,0,0,0,92.001,0
23-07 14:40:45,0,0,99.749,0,0,9985692,45765240,700460,8124436,0,8.000,0,1.000,0,0
23-07 14:40:45,0,0,99.876,0,0,9985692,45765240,700460,8124436,0,8.000,0,1.000,0,0
23-07 14:40:46,0,0.125,99.751,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:46,0,0.125,99.500,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:47,0,0,99.999,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:47,0,0,99.874,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:48,0,0,99.875,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:48,0.125,0,99.860,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:49,0.250,0,99.997,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:49,0.250,0,99.999,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:50,0.125,0,99.744,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:50,0,0,99.627,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:51,0,0,99.753,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:51,0,0.125,99.881,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:52,0.125,0.125,99.874,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:52,0.125,0,99.867,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:53,0,0,100.002,0,0,9985692,45765240,700460,8124436,0,0,0,0,76.001,90.002
23-07 14:40:53,0,0.125,100.009,0,0,9985692,45765240,700460,8124436,0,0,0,0,76.007,90.008
23-07 14:40:54,0,0.125,99.629,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:54,0,0,99.630,0,0,9985692,45765240,700460,8124436,0,0,0,0,0,0
23-07 14:40:55,0.125,0,99.626,0,0,9985688,45765240,700460,8124440,0,0,0,0,0,0
23-07 14:40:55,0.375,0,99.501,0,0,9985688,45765240,700460,8124440,0,0,0,0,8161.075,5849.054
23-07 14:40:56,0.250,0.125,99.875,0,0,9985896,45765000,700460,8124472,0,0,0,0,8161.005,5849.004
23-07 14:40:56,0,0.125,100.001,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:40:57,0,0,99.875,0,0,9985896,45765000,700460,8124472,0,176.000,0,3.000,0,0
23-07 14:40:57,0,0,99.875,0,0,9985896,45765000,700460,8124472,0,176.001,0,3.000,0,0
23-07 14:40:58,0.125,0,99.626,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:40:58,0.250,0,99.749,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:40:59,0.125,0,100.000,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:40:59,0,0,99.876,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:00,0,0,99.875,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:00,0,0.125,99.875,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:01,0,0.125,99.750,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:01,0,0,100.000,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:02,0,0,99.874,0,0,9985896,45765000,700460,8124472,0,8.000,0,2.000,0,0
23-07 14:41:02,0,0,99.625,0,0,9985896,45765000,700460,8124472,0,8.000,0,2.000,0,0
23-07 14:41:03,0.125,0,99.624,0,0,9985896,45765000,700460,8124472,0,0,0,0,0,0
23-07 14:41:03,0.625,0,99.498,0,0,9985888,45765000,700464,8124476,0,111.998,0,4.000,0,0
23-07 14:41:04,0.500,0,99.501,0,0,9985820,45765000,700464,8124544,0,120.001,0,5.000,0,0
23-07 14:41:04,0,0,99.751,0,0,9985820,45765000,700464,8124544,0,8.000,0,1.000,0,0
23-07 14:41:05,0,0,100.001,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:05,0,0.125,99.874,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:06,0,0.125,99.746,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:06,0.250,0,99.735,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:07,0.250,0,99.870,0,0,9985820,45765000,700464,8124544,0,243.988,0,46.998,0,0
23-07 14:41:07,0,0,99.880,0,0,9985820,45765000,700464,8124544,0,244.013,0,47.003,0,0
23-07 14:41:08,0,0,100.003,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:08,0,0,100.005,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:09,0,0,99.630,0,0,9985820,45765000,700464,8124544,0,0,0,0,0,0
23-07 14:41:09,0,0,99.753,0,0,9985820,45765000,700464,8124544,0,0,0,0,76.002,90.003
23-07 14:41:10,0.125,0,99.876,0,0,9985820,45765000,700468,8124540,0,20.000,0,2.000,76.001,90.001
23-07 14:41:10,0.125,0.125,99.751,0,0,9985820,45765000,700468,8124540,0,20.000,0,2.000,0,0
23-07 14:41:11,0,0.125,99.875,0,0,9985816,45765000,700468,8124544,0,0,0,0,0,0
23-07 14:41:11,0,0,99.876,0,0,9985816,45765000,700468,8124544,0,0,0,0,0,0
23-07 14:41:12,0,0,99.749,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:12,0.125,0,99.749,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:13,0.125,0,99.752,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:13,0.250,0,99.875,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:14,0.250,0,99.751,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:14,0,0,99.876,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:15,0,0,99.750,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:15,0.125,0,99.625,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:16,0.125,0,99.999,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:16,0,0.125,99.875,0,0,9985876,45765000,700468,8124484,0,0,0,0,0,0
23-07 14:41:17,0,0.125,100.001,0,0,9985872,45765000,700468,8124488,0,0,0,0,0,0
23-07 14:41:17,0,0,99.875,0,0,9985872,45765000,700468,8124488,0,8.000,0,1.000,0,0
23-07 14:41:18,0,0,99.625,0,0,9985872,45765000,700468,8124488,0,8.000,0,1.000,0,0
23-07 14:41:18,0,0,99.874,0,0,9985872,45765000,700468,8124488,0,0,0,0,0,0
23-07 14:41:19,0,0,99.751,0,0,9985872,45765000,700468,8124488,0,0,0,0,0,0
23-07 14:41:19,0.125,0,99.751,0,0,9985872,45765000,700468,8124488,0,0,0,0,0,0
23-07 14:41:20,0.125,0,100.000,0,0,9985872,45765000,700468,8124488,0,0,0,0,0,0
23-07 14:41:20,0.125,0,99.874,0,0,9985872,45765000,700468,8124488,0,0,0,0,75.999,89.999
23-07 14:41:21,0.125,0.125,99.749,0,0,9985868,45765000,700468,8124492,0,0,0,0,76.000,90.000
23-07 14:41:21,0,0.125,99.750,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:22,0,0,100.000,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:22,0.125,0,100.000,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:23,0.250,0,99.875,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:23,0.125,0,99.873,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:24,0,0,99.875,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:24,0,0,99.877,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:25,0,0,99.499,0,0,9985868,45765000,700468,8124492,0,0,0,0,0,0
23-07 14:41:25,0.125,0,99.500,0,0,9985868,45765000,700468,8124492,0,0,0,0,128.000,156.000
23-07 14:41:26,0.250,0.125,99.751,0,0,9985916,45764952,700468,8124492,0,1412.010,0,12.000,128.001,156.001
23-07 14:41:26,0.125,0.125,100.000,0,0,9985916,45764952,700468,8124492,0,1411.997,0,12.000,0,0
23-07 14:41:27,0,0,100.001,0,0,9985916,45764952,700468,8124492,0,0,0,0,0,0
23-07 14:41:27,0,0,99.750,0,0,9985916,45764952,700468,8124492,0,8.000,0,2.000,0,0
23-07 14:41:28,0,0,99.624,0,0,9985580,45765288,700468,8124492,0,8.000,0,2.000,0,0
23-07 14:41:28,0,0.125,99.874,0,0,9985580,45765288,700468,8124492,0,0,0,0,0,0
23-07 14:41:29,0.125,0.250,99.876,0,0,9985580,45765288,700468,8124492,0,0,0,0,0,0
23-07 14:41:29,0.125,0.125,99.750,0,0.125,9985580,45765288,700468,8124492,0,0,0,0,0,0
23-07 14:41:30,0,0,99.750,0,0.125,9985576,45765288,700468,8124496,0,0,0,0,0,0
23-07 14:41:30,0,0,99.751,0,0,9985576,45765288,700468,8124496,0,0,0,0,28.000,42.000
23-07 14:41:31,0.125,0,100.000,0,0,9985576,45765288,700468,8124496,0,0,0,0,28.000,42.000
23-07 14:41:31,0.250,0,99.750,0,0,9985576,45765288,700468,8124496,0,0,0,0,0,0
23-07 14:41:32,0.125,0,99.875,0,0,9985576,45765288,700468,8124496,0,0,0,0,0,0
23-07 14:41:32,0,0,99.999,0,0,9985576,45765288,700468,8124496,0,8.000,0,2.000,0,0
23-07 14:41:33,0,0,99.875,0,0,9985576,45765288,700468,8124496,0,8.000,0,2.000,0,0
23-07 14:41:33,0,0,99.749,0.125,0,9985576,45765288,700468,8124496,0,67.999,0,2.000,0,0
23-07 14:41:34,0,0,99.750,0.125,0,9985576,45765288,700468,8124496,0,68.000,0,2.000,0,0
23-07 14:41:34,0,0,100.002,0,0,9985576,45765288,700468,8124496,0,4.000,0,1.000,0,0
23-07 14:41:35,0,0,99.874,0,0,9985576,45765288,700468,8124496,0,4.000,0,1.000,0,0
23-07 14:41:35,0.125,0.125,99.874,0,0,9985576,45765288,700468,8124496,0,0,0,0,0,0
23-07 14:41:36,0.125,0.125,99.750,0,0,9985816,45765048,700468,8124496,0,0,0,0,28.000,42.000
23-07 14:41:36,0.125,0.125,99.501,0,0,9985816,45765048,700468,8124496,0,0,0,0,28.000,42.000
23-07 14:41:37,0.125,0.125,99.875,0,0,9985816,45765048,700468,8124496,0,0,0,0,0,0
23-07 14:41:37,0,0.125,100.001,0,0,9985816,45765048,700468,8124496,0,0,0,0,0,0
23-07 14:41:38,0,0.125,100.000,0,0,9985816,45765048,700468,8124496,0,8.000,0,2.000,0,0
23-07 14:41:38,0,0.125,99.998,0,0,9985816,45765048,700468,8124496,0,8.000,0,2.000,0,0
23-07 14:41:39,0,0.125,99.875,0,0,9985816,45765048,700468,8124496,0,0,0,0,0,0
23-07 14:41:39,0,0,99.876,0,0,9985816,45765048,700468,8124496,0,0,0,0,0,0
23-07 14:41:40,0,0,99.875,0,0,9985816,45765048,700468,8124496,0,0,0,0,0,0
23-07 14:41:40,0,0,99.875,0,0,9985816,45765048,700468,8124496,0,0,0,0,387.999,465.999
23-07 14:41:41,0,0,99.875,0,0,9985816,45765048,700468,8124496,0,12.000,0,3.000,1574.005,1816.005
23-07 14:41:41,0.250,0,99.875,0,0,9985816,45765048,700468,8124496,0,12.000,0,3.000,2764.003,3280.003
23-07 14:41:42,0.375,0,99.375,0,0,9985816,45765048,700468,8124496,0,0,0,0,2763.987,3279.984
23-07 14:41:42,0.125,0,99.499,0,0,9985816,45765048,700468,8124496,0,0,0,0,2613.972,2993.968
23-07 14:41:43,0,0,100.000,0,0,9985816,45765048,700468,8124496,0,0,0,0,2611.992,3115.991
23-07 14:41:43,0.125,0,99.875,0,0,9985816,45765048,700468,8124496,0,0,0,0,2746.000,3320.000
23-07 14:41:44,0.125,0,99.749,0,0,9985816,45765048,700468,8124496,0,0,0,0,3443.980,3377.981
23-07 14:41:44,0,0,99.876,0,0,9985816,45765048,700468,8124496,0,0,0,0,3702.025,3366.022
23-07 14:41:45,0,0,99.875,0,0,9985492,45765372,700468,8124496,0,0,0,0,3398.009,3310.009
23-07 14:41:45,0,0,99.750,0,0,9985492,45765372,700468,8124496,0,0,0,0,3218.010,3310.011
23-07 14:41:46,0,0,99.876,0,0,9985212,45765648,700468,8124500,0,0,0,0,3476.044,3312.042
23-07 14:41:46,0.125,0,99.875,0,0,9985212,45765648,700468,8124500,0,0,0,0,3505.984,3175.985
23-07 14:41:47,0.250,0,99.874,0,0,9985212,45765648,700468,8124500,0,0,0,0,3761.951,3529.954
23-07 14:41:47,0.375,0,99.875,0,0,9985212,45765648,700468,8124500,0,0,0,0,3848.019,3786.019
23-07 14:41:48,0.250,0,100.000,0,0,9985212,45765648,700468,8124500,0,0,0,0,3307.989,3485.988
23-07 14:41:48,0,0,100.000,0,0,9985212,45765648,700468,8124500,0,0,0,0,3301.985,3341.985
23-07 14:41:49,0.250,0.125,99.000,0,0,9985860,45765000,700468,8124500,0,4.000,0,1.000,7738.017,5321.011
23-07 14:41:49,0.250,0.125,98.872,0,0,9985860,45765000,700472,8124496,0,19.999,0,5.000,10782.700,8926.752
23-07 14:41:50,0,0.125,99.876,0,0,9986200,45764640,700472,8124516,0,16.000,0,4.000,6453.037,7092.041
23-07 14:41:50,0.125,0.125,100.002,0,0,9986200,45764640,700472,8124516,0,0,0,0,3072.072,3324.078
23-07 14:41:51,0.125,0,99.873,0,0,9986200,45764640,700472,8124516,0,0,0,0,2289.965,2467.962
23-07 14:41:51,0.125,0,99.875,0,0,9986200,45764640,700472,8124516,0,0,0,0,2304.000,2462.000
23-07 14:41:52,0.250,0,99.626,0,0,9986200,45764640,700472,8124516,0,0,0,0,2612.015,3116.018
23-07 14:41:52,0.125,0,99.750,0,0,9986200,45764640,700472,8124516,0,0,0,0,2522.005,3002.005
23-07 14:41:53,0,0.125,99.875,0,0,9986192,45764640,700472,8124524,0,0,0,0,2672.000,2978.001
23-07 14:41:53,0.125,0.125,99.749,0,0,9986192,45764640,700472,8124524,0,0,0,0,3259.972,3271.972
23-07 14:41:54,0.125,0,100.001,0,0,9986192,45764640,700472,8124524,0,0,0,0,3158.029,3174.030
23-07 14:41:54,0,0,100.001,0,0,9986192,45764640,700472,8124524,0,0,0,0,3134.035,2976.033
23-07 14:41:55,0,0,99.500,0,0,9986192,45764640,700472,8124524,0,0,0,0,3139.988,2975.989
23-07 14:41:55,0,0,99.750,0,0,9986192,45764640,700472,8124524,0,0,0,0,2715.999,3127.999
23-07 14:41:56,0.125,0,99.875,0,0,9986160,45764640,700472,8124556,0,0,0,0,3166.005,3632.005
23-07 14:41:56,0.125,0,99.625,0,0,9986160,45764640,700472,8124556,0,0,0,0,3441.985,3347.985
23-07 14:41:57,0.125,0,99.625,0,0,9986160,45764640,700472,8124556,0,0,0,0,3126.013,2898.012
23-07 14:41:57,0.250,0,99.750,0,0,9986160,45764640,700472,8124556,0,0,0,0,2904.007,3096.008
23-07 14:41:58,0.125,0.125,99.875,0,0,9986160,45764640,700472,8124556,0,0,0,0,2871.997,3149.997
23-07 14:41:58,0,0.125,99.875,0,0,9986160,45764640,700472,8124556,0,0,0,0,3029.994,3167.994
23-07 14:41:59,0,0.125,100.001,0,0,9986160,45764640,700472,8124556,0,0,0,0,3028.017,3150.017
23-07 14:41:59,0,0.125,99.751,0,0,9986160,45764640,700472,8124556,0,0,0,0,3084.021,3420.024
23-07 14:42:00,0,0,99.874,0,0,9986160,45764640,700472,8124556,0,0,0,0,3341.965,3599.962
23-07 14:42:00,0,0,99.999,0,0,9986160,45764640,700472,8124556,0,0,0,0,3643.979,3509.979
23-07 14:42:01,0.125,0,99.750,0,0,9986160,45764640,700472,8124556,0,0,0,0,3362.013,3330.013
23-07 14:42:01,0.125,0,99.750,0,0,9986160,45764640,700472,8124556,0,0,0,0,2642.004,3060.005
23-07 14:42:02,0,0,99.751,0,0,9986160,45764640,700472,8124556,0,0,0,0,2678.016,3150.019
23-07 14:42:02,0.125,0,99.750,0,0,9986160,45764640,700472,8124556,0,0,0,0,3437.991,3275.992
23-07 14:42:03,0.125,0,99.875,0,0,9986160,45764640,700472,8124556,0,0,0,0,3605.982,3347.983
23-07 14:42:03,0,0.125,99.745,0,0,9986160,45764640,700472,8124556,0,15.999,0,4.000,3289.845,3203.849
23-07 14:42:04,0,0.125,99.498,0,0,9986160,45764640,700472,8124556,0,199.995,0,6.000,2683.935,2213.946
23-07 14:42:04,0.125,0,99.629,0,0,9986160,45764640,700472,8124556,0,184.007,0,2.000,912.033,612.022
23-07 14:42:05,0.125,0,100.001,0,0,9986160,45764640,700472,8124556,0,0,0,0,568.004,540.004
23-07 14:42:05,0.125,0,99.999,0,0,9986160,45764640,700472,8124556,0,0,0,0,1963.975,1895.976
23-07 14:42:06,0.125,0,99.626,0,0,9986160,45764640,700472,8124556,0,0,0,0,3084.019,3216.019
23-07 14:42:06,0,0.125,99.752,0,0,9986160,45764640,700472,8124556,0,0,0,0,2980.066,3282.073
23-07 14:42:07,0,0.125,100.001,0,0,9986156,45764640,700472,8124560,0,0,0,0,2590.029,2754.031
23-07 14:42:07,0.125,0,99.875,0,0,9986156,45764640,700472,8124560,0,0,0,0,2626.005,2970.005
23-07 14:42:08,0.125,0,99.625,0,0,9986156,45764640,700472,8124560,0,0,0,0,2785.988,3221.986
23-07 14:42:08,0,0,99.750,0.125,0,9986156,45764640,700472,8124560,0,179.999,0,36.000,2969.986,3203.985
23-07 14:42:09,0,0,99.750,0.125,0,9986156,45764640,700472,8124560,0,180.001,0,36.000,3212.013,3006.013
23-07 14:42:09,5.999,1.625,92.486,0,0,10070560,45680400,700480,8124356,0,419.938,0,51.992,3251.524,3599.473
23-07 14:42:10,10.749,2.625,86.865,0,0,10149812,45601824,700480,8123668,0,1631.818,0,62.993,3315.631,4493.500
23-07 14:42:10,5.625,1.250,93.007,0,0,10149228,45601824,700480,8124252,0,1216.094,0,12.001,3686.286,4288.333
23-07 14:42:11,0.875,0.250,98.632,0,0,10141164,45609888,700480,8124252,0,4.000,0,1.000,3514.235,3520.235
23-07 14:42:11,0,0,99.629,0,0,10141164,45609888,700480,8124252,0,0,0,0,1974.081,1692.069
23-07 14:42:12,0,0,100.002,0,0,10116140,45634608,700480,8124544,0,0,0,0,382.006,180.003
23-07 14:42:12,0.125,0,100.002,0,0,10116140,45634608,700480,8124544,0,0,0,0,0,0
23-07 14:42:13,0.125,0,99.377,0,0,10092648,45658100,700480,8124544,0,0,0,0,0,0
23-07 14:42:13,0.125,0,99.623,0,0,10092648,45658100,700480,8124544,0,0,0,0,795.988,989.985
23-07 14:42:14,0.250,0,99.876,0,0,10078144,45672604,700480,8124544,0,0,0,0,2370.012,2984.015
23-07 14:42:14,0.125,0,99.878,0,0,10078140,45672604,700480,8124548,0,0,0,0,3080.099,3704.119
23-07 14:42:15,0,0,99.750,0,0,10056804,45693940,700480,8124548,0,0,0,0,2936.011,3240.013
23-07 14:42:15,0,0,99.625,0,0,10056804,45693940,700480,8124548,0,0,0,0,2972.007,3240.007
23-07 14:42:16,0,0.125,99.750,0,0,10045188,45705556,700480,8124548,0,0,0,0,3079.993,3427.993
23-07 14:42:16,0.125,0.250,99.625,0,0,10045188,45705556,700480,8124548,0,0,0,0,3517.995,3337.995
23-07 14:42:17,1.375,0.125,98.750,0,0,10033996,45716744,700480,8124552,0,0,0,0,3582.006,3114.005
23-07 14:42:17,1.250,0,98.749,0,0,10033996,45716744,700480,8124552,0,0,0,0,3103.982,2951.983
23-07 14:42:18,0.125,0,99.999,0,0,10024876,45725864,700480,8124552,0,0,0,0,2799.982,2837.981
23-07 14:42:18,0.250,0.250,99.875,0,0,10024876,45725864,700480,8124552,0,0,0,0,2788.006,2964.007
23-07 14:42:19,0.125,0.250,99.751,0,0,10014200,45736540,700480,8124552,0,0,0,0,3308.021,3330.021
23-07 14:42:19,0,0,99.875,0,0,10014200,45736540,700480,8124552,0,0,0,0,3536.013,3624.014
23-07 14:42:20,0,0,99.751,0,0,10007752,45742988,700480,8124552,0,0,0,0,3482.018,3120.016
23-07 14:42:20,0,0,99.875,0,0,10007752,45742988,700480,8124552,0,0,0,0,3352.003,2934.003
23-07 14:42:21,0,0,99.874,0,0,10002600,45748140,700480,8124552,0,0,0,0,3017.980,3203.979
23-07 14:42:21,0.125,0,99.750,0,0,10002600,45748140,700480,8124552,0,0,0,0,3506.007,3636.007
23-07 14:42:22,0.250,0,99.750,0,0,9999600,45751140,700480,8124552,0,0,0,0,3308.017,3474.017
23-07 14:42:22,0.125,0,99.876,0,0,9999600,45751140,700480,8124552,0,0,0,0,2524.020,2880.023
23-07 14:42:23,0,0,99.875,0,0,9996976,45753764,700480,8124552,0,0,0,0,2595.991,3059.989
23-07 14:42:23,0,0,99.623,0,0,9996976,45753764,700480,8124552,0,0,0,0,2841.933,3337.921
23-07 14:42:24,0,0,99.750,0,0,9994680,45756060,700480,8124552,0,44.000,0,4.000,3336.005,3248.004
23-07 14:42:24,0.625,0.250,99.373,0,0,9995004,45755736,700480,8124548,0,323.993,0,8.000,3982.914,3343.928
23-07 14:42:25,0.625,0.500,98.998,0,0,9994996,45755740,700480,8124556,0,279.994,0,4.000,3522.927,3325.931
23-07 14:42:25,0,0.250,99.502,0,0,9994996,45755740,700480,8124556,0,0,0,0,3048.073,2754.066
23-07 14:42:26,0,0,99.751,0,0,9994996,45755740,700480,8124556,0,40.001,0,2.000,1894.026,1494.021
23-07 14:42:26,0.375,0,99.500,0,0,9994996,45755740,700480,8124556,0,40.000,0,2.000,184.000,162.000
23-07 14:42:27,0.375,0,99.626,0,0,9994996,45755740,700480,8124556,0,0,0,0,0,0
23-07 14:42:27,0.125,0,99.751,0,0,9994996,45755740,700480,8124556,0,8.000,0,1.000,0,0
23-07 14:42:28,0.125,0,99.875,0,0,9994996,45755740,700480,8124556,0,8.000,0,1.000,0,0
23-07 14:42:28,5.249,1.000,93.362,0.250,0,8946208,46804204,701288,8124072,0,6447.136,0,536.928,0,0
23-07 14:42:29,5.249,6.749,87.241,0.250,0,1227820,54521616,701288,8125000,0,6447.329,0,536.944,0,0
23-07 14:42:29,1.625,10.998,86.982,0,0,2178420,53584304,701288,8111716,0,31.993,0,1.000,45.990,137.971
23-07 14:42:30,2.250,10.498,87.110,0,0,3621248,52141928,701288,8111492,0,31.995,0,1.000,121.979,227.961
23-07 14:42:30,1.375,11.125,87.502,0,0,5250320,50512856,701288,8111492,0,0,0,0,76.002,90.002
23-07 14:42:31,1.250,11.125,87.251,0,0,6684488,49078688,701288,8111492,0,0,0,0,0,0
23-07 14:42:31,1.500,11.126,87.255,0,0,8305280,47457896,701288,8111492,0,0,0,0,0,0
23-07 14:42:32,1.875,11.000,87.372,0,0,9700172,46063004,701288,8111492,0,0,0,0,0,0
23-07 14:42:32,16.499,5.625,77.495,0,0,9730088,46033088,701288,8111492,0,0,0,0,0,0
23-07 14:42:33,32.128,1.500,65.756,0.125,0,9746748,46013468,701288,8114452,0,2696.257,0,12.001,0,0
23-07 14:42:33,23.378,8.126,68.258,0.125,0,9822472,45937472,701296,8114716,0,2748.341,0,14.002,0,0
23-07 14:42:34,25.371,7.499,66.988,0,0,9841436,45918404,701296,8114820,0,151.974,0,5.999,0,0
23-07 14:42:34,32.500,0.750,66.750,0,0,9853524,45906308,701296,8114828,0,164.001,0,5.000,0,0
23-07 14:42:35,41.503,1.625,56.254,0,0,9894544,45864728,701296,8115204,0,64.005,0,1.000,0,0
23-07 14:42:35,58.488,3.374,37.117,0,0,9903100,45850364,701448,8120904,0,1679.659,0,129.974,0,0
23-07 14:42:36,61.624,4.500,32.875,0.250,0,9932752,45821420,702260,8119300,0,10835.843,0,799.988,0,0
23-07 14:42:36,36.136,3.751,59.393,0.250,0,9938216,45821132,702260,8114124,0,9158.786,0,670.204,0,0
